GISJOIN,N,MedianSalesPriceAmount,MeanSqfeet,MeanAge,MeanNoOfStories,MeanFullBathNumber,perc_area_flood,N_MeanSqfeet,N_MeanAge,N_MeanNoOfStories,N_MeanFullBathNumber,N_perc_area_flood,residuals
G24051002708053,418,60000,1392.04545454545,80,1.95813397129187,1.65789473684211,0,0.184326053868292,0.542638174977479,0.57394646970882,-0.737879103699844,1,-58586.5949870588
G24051002708054,460,63000,1264.23695652174,84.8717391304348,1.97826086956522,1.36086956521739,0,0.14407024004118,0.512820684141529,0.564352207466648,-0.858277227722772,1,-20401.4102199618
G24051002708055,511,93500,1388.0156555773,82.1095890410959,2.02837573385519,1.3894324853229,0.00569288188028764,0.183056788995211,0.529726430276796,0.540463024757085,-0.846699347038422,0.989012816149408,2555.8658128712
G24051002709011,193,74000,1217.52331606218,75.9170984455959,2,1.12953367875648,0,0.129356855230274,0.567627583569163,0.553989412590089,-0.952048427640691,1,6281.49240426125
G24051002709012,404,73800,1254.07425742574,76.1608910891089,2,1.17821782178218,0,0.140869296996583,0.56613545011965,0.553989412590089,-0.93231447897265,1,486.057284645804
G24051002709013,399,74500,1215.91979949875,73.1604010025063,1.99624060150376,1.20050125313283,0,0.128851795979565,0.584499956770204,0.555781474861975,-0.923281967294474,1,-1118.74988227193
G24051002709021,509,78000,1282.05500982318,68.9351669941061,2,1.22593320235756,0,0.149682388275106,0.610360511482208,0.553989412590089,-0.912973214806746,1,-5909.12608465042
G24051002709022,302,78050,1236.46357615894,71.0364238410596,2,1.25827814569536,0,0.135322464685687,0.597499763995422,0.553989412590089,-0.899862304111206,1,-4621.73075902837
G24051002709023,540,79000,1306.67777777778,67.2425925925926,2,1.34814814814815,0,0.157437815950223,0.620719917097958,0.553989412590089,-0.863433810047672,1,-17269.7782643434
G24051002709031,440,70000,1317.00909090909,76.4681818181818,2.00568181818182,1.78409090909091,0,0.160691867319535,0.564254676487732,0.551280954838261,-0.686725922592259,1,-54865.4845003431
G24051002709032,424,132000,1415.11556603774,79.6297169811321,1.99174528301887,1.52358490566038,0,0.19159244168729,0.54490449306763,0.557924341776706,-0.792321128339249,1,24755.9437031728
G24051002709033,246,71400,1417.92276422764,76.8130081300813,2,1.92276422764228,0,0.1924766242687,0.562144166232612,0.553989412590089,-0.630515173468566,1,-69826.8836337792
G24051002710011,434,45000,1290.78110599078,94.5921658986175,2.00345622119816,1.14976958525346,0,0.152430844819014,0.453326789184976,0.552341871469161,-0.943845873066569,1,-14072.4331627695
G24051002710012,272,50000,1089.55514705882,79.8051470588235,1.88970588235294,1.23529411764706,0,0.0890507498706798,0.543830772863435,0.606565357184394,-0.909178800232964,1,-23278.1624054578
G24051002710013,251,46000,1348.36653386454,100.685258964143,2.03187250996016,1.26693227091633,0,0.170568514062341,0.416033998709206,0.538796151575851,-0.896354384442428,1,-19310.4542765741
G24051002710021,391,70000,1338.0716112532,79.5856777493606,1.91943734015345,1.37851662404092,0,0.167325924606905,0.545174035289537,0.592392711250277,-0.851124053581829,1,-25831.9421745009
G24051002710022,315,50200,1154.24761904762,90.3301587301587,2.00793650793651,1.15555555555556,0,0.109426923197694,0.479412414109833,0.550206170016107,-0.941500550055005,1,-5339.85430917156
G24051002710023,235,60000,1501.0085106383,91.0765957446809,2.1,1.32765957446809,0,0.218646123096339,0.474843844602266,0.506320556157918,-0.871738782388877,1,-21085.1998894674
G24051002710024,398,48450,1514.7135678392,89.748743718593,2.18341708542714,1.53266331658291,0.00708830493214377,0.222962801875139,0.482970966059166,0.466556585465756,-0.788641225931638,0.986319668822185,-45862.8397811134
G24051002710025,530,44627,1263.33396226415,88.577358490566,2.00754716981132,1.20566037735849,0,0.143785824143313,0.490140432109566,0.550391763048038,-0.921190734167756,1,-21776.7627603134
G24051002711011,187,220000,1705.54010695187,26.6951871657754,2.94652406417112,2.04812834224599,0,0.283067393905996,0.868890407628263,0.102792215344412,-0.579699264044051,1,71586.9894976691
G24051002711013,304,93750,1402.36513157895,94.9210526315789,1.79934210526316,1.49013157894737,0,0.187576440218495,0.451313837160332,0.64964073635201,-0.805881318394997,1,-9930.34652991539
G24051002711021,93,395000,3740.98924731183,83.6344086021506,2.20967741935484,3.20430107526882,0.0273069763496893,0.924172351055885,0.520393768557661,0.454038584587151,-0.111048653252422,0.947297910642292,50977.9860212473
G24051002711022,302,195250,2263.12582781457,94.205298013245,2.08774834437086,1.99668874172185,0.0529048107722878,0.458690042781346,0.455694614989677,0.512160780290336,-0.600550127860468,0.897894441732818,24818.1616398767
G24051002712001,245,245000,2192.39183673469,93.9632653061225,2.16122448979592,1.99183673469388,0,0.436410973547376,0.457175976744362,0.477135542015773,-0.602516872095373,1,81053.4900688752
G24051002712002,617,142500,1573.13614262561,92.2414910858995,1.94732576985413,1.6418152350081,0,0.241364147092935,0.467714099919379,0.579098615735073,-0.74439687404721,1,24487.4459480008
G24051002712003,543,262000,1825.18232044199,86.9742173112339,2.11141804788214,1.98158379373849,0,0.320751074933435,0.499952461478061,0.500877703305626,-0.606672866181646,1,109383.272701299
G24051002712004,294,350000,2546.60544217687,85.4319727891157,2.13095238095238,2.53741496598639,0.00518960894330249,0.547977553048722,0.509391772712476,0.491565910119389,-0.381368626658584,0.989984126006518,116241.996530043
G24051002712005,341,387000,2439.63636363636,76.7155425219941,2.1217008797654,2.42228739002933,0,0.514285526481088,0.562740704716744,0.495975994938034,-0.428035190615836,1,160823.920797225
G24051002712006,544,3e+05,2249.64889705882,65.3988970588235,1.94944852941176,2.14522058823529,0,0.454445216937579,0.632004259960038,0.578086720529146,-0.540343258590565,1,87531.1645148028
G24051002713001,316,335250,2540.87341772152,74.0379746835443,1.92088607594937,2.5126582278481,0.00763846226844076,0.546172138597452,0.579128764985991,0.591702115463641,-0.391403684672265,0.98525787271825,83368.5584576485
G24051002713002,160,244550,2044.81875,110.325,2.25,1.90625,0,0.389929911666954,0.357033940967622,0.434817271509663,-0.637209158415842,1,112132.482888011
G24051002713003,192,335350,2875.84895833333,101.739583333333,2.24739583333333,2.34895833333333,0.00417561161246398,0.651679309153539,0.409581003921361,0.43605864797925,-0.457758869636964,0.991941126930164,118901.181568881
G24051002714001,124,363750,3536.01612903226,116.838709677419,2.43145161290323,2.98387096774194,0,0.859612014172073,0.317166765526896,0.348321362660966,-0.200399233471734,1,84328.5874324175
G24051002714002,448,260750,2136.24330357143,110.618303571429,2.22433035714286,1.96205357142857,0,0.418725882707279,0.35523877576705,0.447053696709885,-0.614589374115983,1,117955.162249083
G24051002714003,416,277000,2247.73557692308,76.6105769230769,2.22475961538462,2.19471153846154,0.0666339392327388,0.453842578925496,0.563383146912438,0.446849074214898,-0.52028227341965,0.871397412341486,86643.7273261531
G24051002715011,283,230000,1789.25441696113,88.4876325088339,1.77031802120141,1.91519434628975,0.191524538920601,0.309434871268672,0.490689600192342,0.663476185314155,-0.63358359864255,0.630360270023004,71565.24197832
G24051002715012,101,289900,2224.39603960396,79.6039603960396,1.81188118811881,2.32673267326733,0.0268931641715566,0.446491330114521,0.545062136307425,0.643663498947637,-0.466767963925105,0.948096562463349,67388.5402798945
G24051002715013,279,250000,2116.05734767025,83.4982078853047,2.02688172043011,2.18279569892473,0,0.412367916725006,0.521227385366293,0.541175203871763,-0.525112317683381,1,59038.0757246844
G24051002715014,457,214900,1887.95185995624,87.1225382932166,1.89715536105033,1.85339168490153,0,0.34052158265218,0.499044662558077,0.603014275879192,-0.658635093268627,1,57261.4436816427
G24051002715015,192,3e+05,2548.63541666667,39.6770833333333,1.86458333333333,2.50520833333333,0,0.548616933656417,0.789434681521912,0.618540989008653,-0.39442347359736,1,19524.4520835279
G24051002716001,103,55700,1114.97087378641,75.0873786407767,1.90776699029126,1.16504854368932,0,0.0970559355918714,0.572705885591134,0.597955833571217,-0.937652600211477,1,-15628.9191479449
G24051002716002,95,58000,1129.62105263158,71.8631578947369,1.96842105263158,1.50526315789474,0,0.101670299122031,0.592439736270356,0.569042735673932,-0.799747785304846,1,-40435.175503448
G24051002716005,92,47450,1549.09782608696,90.3804347826087,1.71739130434783,1.44565217391304,0,0.233792803948619,0.479104699412257,0.688705745985353,-0.823910891089109,1,-68099.9771607633
G24051002717002,276,43800,1190.49637681159,87.1485507246377,2.0054347826087,1.21014492753623,0,0.120844186263722,0.498885453410225,0.551398713870949,-0.919372937293729,1,-20467.6928938289
G24051002717003,308,74725.5,1403.52597402597,67.1558441558442,1.9025974025974,1.44805194805195,0,0.187942070502496,0.621250861109639,0.600420116907138,-0.822938150957953,1,-40161.0786799333
G24051002717004,425,53900,1243.49411764706,78.6988235294118,1.96705882352941,1.21647058823529,0,0.13753687275421,0.550602028634039,0.569692094708921,-0.916808852649971,1,-21991.2237200286
G24051002717005,344,40000,1267.98255813953,79.1802325581395,2,1.18895348837209,0,0.145249991338848,0.547655563538492,0.553989412590089,-0.927962813723233,1,-32655.0953497073
G24051002718013,513,50000,1190.59649122807,78.7894736842105,2,1.33723196881092,0,0.120875719278924,0.550047204147829,0.553989412590089,-0.867858645513674,1,-31015.2786789599
G24051002719001,282,178999.5,1949.62056737589,81.0354609929078,1.77659574468085,1.99645390070922,0,0.359945361534109,0.53630063352865,0.660483666321533,-0.600645319851134,1,-4724.75048878083
G24051002719002,234,78500,1344.05982905983,77.5598290598291,1.64529914529915,1.54700854700855,0,0.169212032220307,0.557573246971,0.723071253781121,-0.782826436489803,1,-48496.4346369373
G24051002719003,300,74462.5,1438.81666666667,85.3033333333333,1.69833333333333,1.60666666666667,0,0.199057572012496,0.510179110804939,0.697790462827136,-0.758644224422442,1,-53369.8602878768
G24051002719004,237,74900,1620.27004219409,78.4894514767933,2.01476793248945,1.68776371308017,0,0.256209900820693,0.551883490775814,0.546949708053692,-0.725771817688098,1,-55468.1913341973
G24051002719005,198,69500,1311.30808080808,75.2525252525253,1.90909090909091,1.3989898989899,0,0.158896221452465,0.571695105364492,0.597324736619335,-0.842825282528253,1,-30426.8822872005
G24051002720031,216,182500,1865.43518518519,68.4398148148148,1.74537037037037,2.02777777777778,0,0.333429510672578,0.613392315663658,0.675368445172004,-0.587948294829483,1,-10594.8716804512
G24051002720032,107,178000,1877.4953271028,62.4485981308411,1.28504672897196,2.1588785046729,0.0385161023078065,0.337228090855205,0.650061571505901,0.89479946091355,-0.534807069491996,0.925664451474147,-56068.6606472031
G24051002720033,354,95000,1507.69209039548,77.8870056497175,1.64124293785311,1.69491525423729,0,0.22075124870664,0.555570761881068,0.725004801485163,-0.722872965262628,1,-52186.4318780911
G24051002720034,336,165930,2178.44047619048,69.4970238095238,1.85267857142857,2.16369047619048,0,0.432016716660023,0.606921665518521,0.624215852869626,-0.532856553512494,1,-46979.1622906582
G24051002720035,198,209500,1733.28787878788,65.2979797979798,1.44949494949495,2.01515151515152,0.00571356226358671,0.291807103349575,0.632621924293007,0.816408874767189,-0.593066306630663,0.988972903293637,4926.16894478684
G24051002720042,119,205000,1940.58823529412,57.4957983193277,1.61344537815126,2.15126050420168,0,0.35710044993331,0.680375194431543,0.738255580311084,-0.537894999583992,1,-17515.7849241581
G24051002720051,173,170000,1950.91907514451,69.1329479768786,1.89306358381503,1.72254335260116,0,0.360354352233437,0.609149992510758,0.604964779295011,-0.711674011331769,1,6246.83145905866
G24051002720052,189,168060,1890.71428571429,68.8253968253968,1.77513227513228,1.86243386243386,0,0.341391663270815,0.611032360058644,0.661181285519572,-0.654969877940175,1,-10961.1258755017
G24051002720053,94,245000,2453.94680851064,68.1702127659575,1.55851063829787,2.35106382978723,0,0.518792884078977,0.615042415639442,0.764442342583181,-0.45690541394565,1,-14828.0903680362
G24051002720061,195,78000,1237.80512820513,64.0564102564103,1.93846153846154,1.3025641025641,0,0.135745013031422,0.640220953599948,0.583324093471424,-0.88191114496065,1,-17003.001771222
G24051002720062,226,98700,1751.56194690266,81.1858407079646,1.86946902654867,1.76991150442478,0,0.297562882466515,0.535380234128032,0.616212034924117,-0.692473495137124,1,-51288.7454764434
G24051002720071,395,79750,1453.05569620253,72.5898734177215,1.95949367088608,1.66075949367089,0,0.203542435937336,0.587991872198249,0.573298316461348,-0.736717884446672,1,-47533.3917651478
G24051002720072,260,83150,1415.56153846154,74.2653846153846,1.98846153846154,1.38846153846154,0,0.191732909521137,0.577736901961903,0.559489665255339,-0.847092916984006,1,-17349.9534953795
G24051002801011,460,74500,1076.17391304348,65.3195652173913,1.99347826086957,1.04130434782609,0,0.0848360656076756,0.632489810682598,0.557098251053056,-0.987811881188119,1,12843.4797860141
G24051002801012,216,72000,1195.67592592593,66.6990740740741,1.51157407407407,1.52314814814815,0,0.122475587681304,0.62404652347223,0.786816465997217,-0.792498166483315,1,-61285.3531059272
G24051002801013,388,56722.5,1159.64948453608,79.6984536082474,2,1.18041237113402,0,0.111128347553549,0.544483790379282,0.553989412590089,-0.931424925997754,1,-9396.51562172066
G24051002801022,323,76000,1881.59442724458,85.9473684210526,2.02941176470588,1.88854489164087,0,0.338519183503328,0.506237292531844,0.539969160698274,-0.64438586273488,1,-77420.2522846758
G24051002801023,366,80000,1786.87431693989,91.7049180327869,1.96311475409836,1.81420765027322,0,0.308685211701221,0.470998196556256,0.571572187503594,-0.674518205918953,1,-62203.4902356609
G24051002801024,300,75331.5,1312.43,76.2333333333333,1.79666666666667,1.41,0,0.159249592087574,0.565692067193048,0.650916087335502,-0.838362376237624,1,-31281.0032097718
G24051002801025,394,77900,1362.6345177665,80.6116751269036,1.71573604060914,1.4492385786802,0,0.175062497737345,0.538894415920865,0.689494791280522,-0.822457154344876,1,-35836.5008396422
G24051002801026,204,76000,1566.87745098039,81.0392156862745,1.94852941176471,1.74019607843137,0,0.239392848395533,0.536277652919045,0.578524853400765,-0.704518540089303,1,-57836.8614694228
G24051002802001,369,91000,2263.07046070461,95.5365853658537,2.09891598915989,2.08672086720867,0,0.458672603815196,0.447546467608707,0.506837291728999,-0.564055917786901,1,-86595.7766845236
G24051002802002,180,79500,1532.39444444444,91.5666666666667,1.75277777777778,1.45,0,0.22853174359597,0.471844364368608,0.671837418769621,-0.822148514851485,1,-32649.1531966068
G24051002802003,192,85200,1502.80208333333,88.4895833333333,1.71875,1.71354166666667,0,0.219211044284,0.490677660166393,0.688058071305568,-0.715322813531353,1,-50966.6160958002
G24051002802004,257,74000,1492.89105058366,87.7821011673152,1.82684824902724,1.40856031128405,0,0.216089368531803,0.495007806431832,0.636528872171084,-0.838945949069615,1,-31343.4969215551
G24051002802005,344,79900,1822.13953488372,93.7325581395349,1.87790697674419,1.76744186046512,0,0.319792689451691,0.458588020501496,0.612189760559599,-0.693474556758001,1,-63708.2385436662
G24051002802006,281,80000,1721.53736654804,96.7758007117438,1.87366548042705,1.66903914590747,0,0.288106047156799,0.439961847161973,0.614211633349592,-0.733361756104436,1,-48585.9596167167
G24051002803011,73,113035,1779.84931506849,99.1232876712329,1.8972602739726,1.57534246575342,0,0.306472548444529,0.425594047690774,0.602964265088894,-0.771341380713414,1,-7836.82549581569
G24051002803012,112,113000,1650.79464285714,91.0714285714286,1.69196428571429,1.61607142857143,0.00594288293360492,0.265824227414302,0.474875470298341,0.700826514992757,-0.754832036775106,0.988530317549683,-22223.7775199261
G24051002803013,127,169000,1629.62204724409,120.984251968504,1.97244094488189,1.59055118110236,0.00229907216285371,0.259155499744273,0.291793964158645,0.567126499008403,-0.765176580650191,0.995562822298049,74991.9724134293
